UserID,DestinationID,Preferences,TripPurpose,GroupSize,TravelMode,Cost,TotalSpend,StayDuration,BookingSource,Weather,BudgetCategory,DurationCategory,ExperienceRating,SatisfactionScore,VisitDate
2672,6644,Business,Adventure,Couple,Train,12795,17582,8,Yatra,Pleasant,Medium Budget,Long Trip,8,Neutral,21-08-2024
2360,9101,Family,Family,Solo,Car,6281,8154,7,Cleartrip,Sunny,Low Budget,Long Trip,5,Unsatisfied,21-04-2025
796,6261,Leisure,Family,Couple,Car,23353,23945,3,Goibibo,Windy,Low Budget,Long Trip,6,Highly Satisfied,27-07-2025
400,9677,Adventure,Adventure,Family,Bus,55030,56303,9,Yatra,Windy,Low Budget,Short Trip,6,Neutral,15-12-2024
327,7931,Adventure,Leisure,Solo,Train,7668,12760,5,Yatra,Sunny,Luxury,Short Trip,3,Neutral,14-07-2025
6320,6627,Religious,Honeymoon,Family,Bus,45509,54050,3,Booking.com,Pleasant,Medium Budget,Short Trip,4,Satisfied,21-03-2025
539,5366,Religious,Adventure,Family,Cab,31284,34896,10,Booking.com,Pleasant,Low Budget,Short Trip,2,Highly Satisfied,25-07-2025
1989,5972,Leisure,Business,Solo,Car,35443,39669,7,MakeMyTrip,Sunny,Low Budget,Short Trip,3,Neutral,09-05-2024
4340,8770,Religious,Business,Solo,Flight,9393,11648,4,Goibibo,Cold,Luxury,Short Trip,8,Unsatisfied,03-01-2025
3010,6654,Religious,Adventure,Couple,Bus,10850,16317,3,MakeMyTrip,Hot,Medium Budget,Long Trip,5,Neutral,25-04-2024
693,7253,Religious,Family,Family,Car,25352,31136,3,MakeMyTrip,Cold,Medium Budget,Medium Trip,9,Highly Satisfied,13-02-2024
6772,9236,Business,Leisure,Group,Car,26671,27983,9,,Windy,Luxury,Short Trip,9,Highly Satisfied,06-02-2025
6684,8207,Family,Honeymoon,Solo,Train,33523,42789,8,Goibibo,Pleasant,Low Budget,Medium Trip,8,Highly Satisfied,18-12-2024
1607,8333,Leisure,Adventure,Group,Cab,19745,24408,10,Booking.com,Pleasant,Medium Budget,Short Trip,3,Neutral,30-06-2025
2780,9159,Religious,Religious,Solo,Bus,34851,35370,5,MakeMyTrip,Cold,Luxury,Long Trip,3,Highly Satisfied,09-06-2024
5141,6364,Leisure,Family,Group,Cab,4155,6628,2,Goibibo,Sunny,Luxury,Long Trip,5,Highly Satisfied,24-01-2024
4330,8945,Religious,Religious,Solo,Flight,5626,10857,2,MakeMyTrip,Windy,Luxury,Long Trip,6,Unsatisfied,09-10-2025
5795,8934,Family,Religious,Group,Bus,27750,34602,2,Yatra,Pleasant,Medium Budget,Short Trip,5,Unsatisfied,18-11-2024
3002,6346,Leisure,Religious,Solo,Flight,44414,52874,8,Yatra,Cold,Medium Budget,Short Trip,10,Satisfied,29-07-2024
2215,9813,Leisure,Business,Couple,Bus,32609,39552,2,Cleartrip,Windy,Luxury,Long Trip,1,Neutral,16-06-2024
5259,7429,Leisure,Adventure,Solo,Bus,4915,11421,6,Yatra,Pleasant,Low Budget,Long Trip,4,Highly Satisfied,15-08-2025
5593,6338,Religious,Leisure,Family,Train,19102,22373,2,Booking.com,Sunny,Low Budget,Medium Trip,1,Neutral,21-10-2025
4457,5142,Leisure,Adventure,Couple,Flight,14242,24158,8,Goibibo,Rainy,Low Budget,Short Trip,3,Neutral,05-04-2025
5936,9146,Family,Leisure,Solo,Train,32928,38605,9,Cleartrip,Pleasant,Medium Budget,Short Trip,10,Satisfied,12-01-2025
2829,5781,Business,Adventure,Family,Cab,38091,42429,3,Goibibo,Windy,Medium Budget,Short Trip,1,Unsatisfied,27-06-2025
4330,5180,Religious,Business,Group,Flight,51634,57321,2,Yatra,Rainy,Luxury,Medium Trip,4,Neutral,16-07-2025
1272,8449,Religious,Leisure,Family,Flight,57579,58182,9,Yatra,Hot,Low Budget,Medium Trip,1,Satisfied,17-01-2025
686,6394,Family,Adventure,Solo,Train,11246,13220,3,,Rainy,Medium Budget,Short Trip,5,Unsatisfied,19-12-2024
1800,8919,Leisure,Religious,Solo,Car,26059,29720,9,Cleartrip,Pleasant,Luxury,Long Trip,10,Satisfied,28-03-2025
516,7842,Family,Business,Solo,Train,41003,44181,9,Booking.com,Rainy,Luxury,Medium Trip,3,Unsatisfied,24-10-2025
591,8616,Family,Honeymoon,Group,Train,23246,23746,9,Booking.com,Hot,Low Budget,Short Trip,4,Unsatisfied,28-02-2025
6371,5615,Family,Family,Family,Flight,20566,27858,8,Goibibo,Pleasant,Luxury,Medium Trip,7,Satisfied,28-03-2025
7226,8637,Leisure,Honeymoon,Couple,Bus,43129,44626,2,Cleartrip,Pleasant,Low Budget,Short Trip,6,Highly Satisfied,01-09-2024
3289,8307,Adventure,Religious,Solo,Bus,39527,44781,6,Cleartrip,Rainy,Low Budget,Long Trip,7,Neutral,05-12-2024
1455,7579,Business,Religious,Couple,Train,22696,23201,6,Yatra,Pleasant,Medium Budget,Short Trip,8,Highly Satisfied,27-10-2025
7243,5927,Leisure,Leisure,Couple,Flight,36829,42021,5,Yatra,Rainy,Low Budget,Long Trip,6,Neutral,22-09-2024
7023,6994,Religious,Family,Couple,Train,11723,13945,2,Goibibo,Sunny,Medium Budget,Short Trip,1,Highly Satisfied,16-04-2024
5514,6325,Family,Adventure,Couple,Train,39392,48579,10,Goibibo,Cold,Luxury,Medium Trip,2,Neutral,09-04-2025
1517,6523,Leisure,Honeymoon,Family,Train,55419,60787,6,,Cold,Medium Budget,Long Trip,5,Satisfied,31-03-2025
7246,6277,Religious,Religious,Couple,Train,17439,21641,6,MakeMyTrip,Pleasant,Low Budget,Short Trip,8,Satisfied,24-03-2024
6661,7118,Adventure,Adventure,Group,Train,49310,58864,2,Booking.com,Sunny,Low Budget,Long Trip,8,Neutral,02-01-2025
829,8474,Family,Adventure,Group,Flight,36783,37389,3,Yatra,Hot,Luxury,Medium Trip,1,Neutral,30-10-2024
2050,5487,Leisure,Family,Solo,Train,36895,43502,10,Cleartrip,Windy,Medium Budget,Short Trip,3,Neutral,31-07-2024
3406,5533,Family,Leisure,Solo,Cab,38018,38749,10,Goibibo,Pleasant,Luxury,Medium Trip,7,Satisfied,18-09-2025
1009,8225,Leisure,Business,Group,Cab,26533,33708,4,MakeMyTrip,Sunny,Luxury,Long Trip,4,Satisfied,03-05-2024
1142,9410,Business,Business,Couple,Train,43467,48664,1,,Pleasant,Medium Budget,Long Trip,3,Highly Satisfied,10-11-2025
4106,9213,Leisure,Adventure,Solo,Cab,52315,59084,10,Booking.com,Pleasant,Luxury,Long Trip,1,Unsatisfied,14-11-2024
2850,8849,Business,Family,Family,Car,51995,56369,10,Booking.com,Rainy,Luxury,Long Trip,4,Highly Satisfied,14-07-2025
2612,6099,Business,Honeymoon,Group,Cab,19974,28127,4,Booking.com,Cold,Luxury,Medium Trip,7,Highly Satisfied,11-02-2025
4154,6420,Leisure,Religious,Family,Car,15176,21921,6,Yatra,Cold,Luxury,Short Trip,1,Satisfied,03-08-2024
2955,9681,Adventure,Adventure,Couple,Car,4197,7884,8,Booking.com,Windy,Low Budget,Short Trip,9,Highly Satisfied,24-08-2025
360,7005,Leisure,Business,Solo,Train,45017,49101,7,Cleartrip,Windy,Low Budget,Medium Trip,6,Neutral,14-03-2025
5310,9813,Business,Leisure,Couple,Car,41137,43784,5,Yatra,Sunny,Medium Budget,Short Trip,3,Satisfied,18-11-2024
6345,6352,Business,Business,Family,Flight,14451,21067,2,Goibibo,Hot,Medium Budget,Medium Trip,1,Unsatisfied,05-01-2024
1779,6909,Family,Family,Group,Bus,23995,31852,7,Yatra,Hot,Medium Budget,Long Trip,1,Highly Satisfied,15-09-2025
4065,8480,Family,Business,Solo,Train,20470,23029,9,Yatra,Hot,Medium Budget,Medium Trip,2,Satisfied,11-12-2025
2316,6160,Family,Honeymoon,Couple,Flight,45099,48309,10,Yatra,Cold,Luxury,Short Trip,7,Unsatisfied,29-05-2024
7144,4943,Adventure,Honeymoon,Solo,Car,51568,55486,3,,Pleasant,Low Budget,Medium Trip,7,Neutral,07-09-2024
216,7631,Family,Leisure,Couple,Cab,56517,66447,9,Booking.com,Cold,Luxury,Short Trip,1,Unsatisfied,01-09-2024
6683,8863,Business,Business,Couple,Cab,24994,28372,1,MakeMyTrip,Sunny,Low Budget,Short Trip,6,Highly Satisfied,17-04-2025
1344,6321,Adventure,Honeymoon,Solo,Bus,38412,46973,9,,Cold,Luxury,Long Trip,7,Highly Satisfied,04-06-2025
1870,5674,Leisure,Religious,Group,Flight,51955,55248,2,Yatra,Windy,Luxury,Medium Trip,4,Satisfied,28-07-2024
2313,5027,Family,Leisure,Family,Flight,46275,48806,8,MakeMyTrip,Hot,Medium Budget,Medium Trip,8,Neutral,26-10-2025
3523,9886,Family,Business,Solo,Car,20209,22120,10,Yatra,Windy,Luxury,Short Trip,9,Neutral,01-05-2024
6462,9519,Family,Business,Group,Bus,55594,58418,9,MakeMyTrip,Hot,Luxury,Short Trip,4,Neutral,15-06-2024
3585,5468,Religious,Business,Family,Bus,48979,49638,3,MakeMyTrip,Hot,Low Budget,Long Trip,7,Highly Satisfied,02-01-2024
3129,5170,Religious,Business,Couple,Bus,34491,41432,1,MakeMyTrip,Rainy,Medium Budget,Medium Trip,9,Unsatisfied,21-03-2025
7089,5235,Adventure,Business,Couple,Train,7269,9247,9,,Rainy,Medium Budget,Long Trip,9,Highly Satisfied,13-10-2024
5557,5936,Religious,Adventure,Group,Cab,57214,66225,10,,Sunny,Low Budget,Medium Trip,10,Neutral,03-11-2024
6835,5422,Religious,Family,Family,Train,29161,37961,4,MakeMyTrip,Sunny,Low Budget,Medium Trip,1,Highly Satisfied,02-06-2025
5072,6325,Leisure,Religious,Group,Cab,25461,31639,9,Cleartrip,Sunny,Medium Budget,Medium Trip,4,Highly Satisfied,17-01-2024
3257,8709,Business,Family,Solo,Car,43494,53091,9,Goibibo,Windy,Luxury,Long Trip,10,Unsatisfied,10-07-2024
2737,6916,Religious,Honeymoon,Group,Cab,55263,57972,7,Yatra,Hot,Low Budget,Long Trip,7,Highly Satisfied,15-09-2024
352,5369,Adventure,Leisure,Solo,Cab,10463,15625,7,Goibibo,Windy,Medium Budget,Long Trip,2,Neutral,12-10-2025
5161,9572,Family,Religious,Couple,Cab,58747,59304,1,Goibibo,Hot,Medium Budget,Long Trip,10,Neutral,15-03-2025
206,8503,Business,Adventure,Group,Flight,2373,3538,5,Cleartrip,Cold,Luxury,Long Trip,8,Highly Satisfied,15-04-2024
6718,9691,Leisure,Adventure,Solo,Flight,28224,34058,7,Cleartrip,Rainy,Luxury,Medium Trip,9,Unsatisfied,18-11-2024
3496,8488,Business,Adventure,Family,Train,2010,9560,10,Yatra,Sunny,Low Budget,Medium Trip,1,Highly Satisfied,27-03-2024
806,7768,Religious,Business,Solo,Car,27417,30386,3,Cleartrip,Pleasant,Low Budget,Short Trip,4,Neutral,05-03-2024
5225,7358,Family,Business,Couple,Flight,56617,63565,8,Cleartrip,Rainy,Low Budget,Long Trip,7,Satisfied,06-07-2025
4443,5832,Leisure,Business,Group,Bus,6826,13592,9,MakeMyTrip,Hot,Luxury,Medium Trip,10,Unsatisfied,11-09-2025
3996,6082,Business,Honeymoon,Family,Car,25569,33275,4,Yatra,Hot,Low Budget,Short Trip,7,Neutral,06-05-2024
7250,6308,Leisure,Adventure,Solo,Bus,24283,31346,2,Booking.com,Sunny,Luxury,Medium Trip,8,Satisfied,18-12-2024
2865,9343,Family,Honeymoon,Family,Bus,20087,24161,2,Goibibo,Cold,Luxury,Long Trip,10,Highly Satisfied,07-10-2024
3326,9815,Family,Religious,Family,Cab,32450,39944,3,Booking.com,Pleasant,Luxury,Long Trip,6,Highly Satisfied,04-08-2025
3198,9189,Family,Family,Group,Car,8663,17028,8,,Cold,Low Budget,Medium Trip,9,Highly Satisfied,14-09-2024
114,6523,Adventure,Honeymoon,Couple,Flight,13562,16443,4,Booking.com,Hot,Low Budget,Long Trip,2,Satisfied,29-12-2024
5938,5013,Business,Family,Group,Flight,10758,15550,3,Goibibo,Cold,Low Budget,Short Trip,1,Unsatisfied,11-04-2025
3494,8437,Adventure,Family,Couple,Bus,45144,50450,5,Yatra,Rainy,Medium Budget,Long Trip,7,Highly Satisfied,20-11-2024
2405,9851,Leisure,Adventure,Couple,Train,17841,22248,10,Yatra,Sunny,Low Budget,Short Trip,9,Neutral,19-09-2024
4779,5531,Religious,Adventure,Group,Car,11754,20013,2,Yatra,Cold,Medium Budget,Medium Trip,4,Satisfied,23-06-2025
4082,4970,Adventure,Religious,Solo,Train,22236,26966,1,Cleartrip,Rainy,Medium Budget,Long Trip,8,Highly Satisfied,24-03-2024
7020,5435,Leisure,Adventure,Couple,Car,47891,51827,10,Goibibo,Hot,Luxury,Short Trip,4,Neutral,31-10-2024
6048,7920,Family,Adventure,Solo,Bus,48657,51649,3,MakeMyTrip,Hot,Low Budget,Short Trip,4,Highly Satisfied,07-02-2025
6371,7879,Business,Adventure,Couple,Cab,47022,55541,6,,Sunny,Low Budget,Medium Trip,9,Neutral,02-02-2025
3955,8903,Leisure,Adventure,Family,Train,47460,52520,8,Booking.com,Sunny,Low Budget,Medium Trip,8,Satisfied,16-09-2025
6682,7341,Business,Religious,Family,Train,57235,61548,2,,Cold,Luxury,Long Trip,7,Satisfied,13-08-2024
6479,8440,Family,Religious,Family,Flight,42817,49943,8,,Windy,Luxury,Medium Trip,10,Satisfied,20-09-2024
5687,9244,Business,Religious,Solo,Car,51092,55894,3,,Hot,Low Budget,Medium Trip,7,Neutral,23-02-2024
3336,6683,Family,Leisure,Couple,Bus,38277,39370,5,MakeMyTrip,Cold,Medium Budget,Short Trip,2,Highly Satisfied,21-06-2025
5625,5697,Religious,Business,Solo,Train,15443,16969,5,Booking.com,Rainy,Medium Budget,Medium Trip,10,Highly Satisfied,06-09-2025
6710,9598,Business,Honeymoon,Solo,Train,13466,18032,7,Cleartrip,Cold,Medium Budget,Medium Trip,10,Highly Satisfied,18-08-2025
6357,7389,Business,Family,Couple,Flight,27309,31584,3,Cleartrip,Cold,Low Budget,Long Trip,9,Satisfied,24-06-2024
5908,6137,Business,Family,Group,Train,13183,16060,8,Goibibo,Pleasant,Low Budget,Long Trip,7,Satisfied,30-01-2025
623,8093,Religious,Family,Couple,Cab,54135,59811,3,Booking.com,Rainy,Medium Budget,Short Trip,6,Neutral,06-06-2024
3755,8144,Religious,Religious,Couple,Bus,8517,10405,1,,Sunny,Low Budget,Medium Trip,8,Satisfied,07-12-2025
5387,6509,Religious,Leisure,Family,Flight,41404,42775,9,,Windy,Low Budget,Medium Trip,7,Highly Satisfied,23-03-2024
316,6635,Leisure,Leisure,Couple,Cab,16133,25954,2,,Windy,Medium Budget,Long Trip,10,Highly Satisfied,13-12-2025
2391,9579,Business,Business,Group,Cab,37655,38947,5,Yatra,Hot,Low Budget,Long Trip,2,Neutral,04-04-2025
5960,7429,Leisure,Adventure,Couple,Bus,43268,51319,8,Booking.com,Pleasant,Luxury,Long Trip,5,Satisfied,16-02-2024
2574,7010,Adventure,Religious,Solo,Car,43957,53545,1,Yatra,Rainy,Medium Budget,Short Trip,7,Highly Satisfied,23-01-2025
1325,6456,Family,Religious,Solo,Car,11764,16494,8,Cleartrip,Pleasant,Medium Budget,Long Trip,5,Neutral,01-10-2024
2015,5242,Religious,Leisure,Couple,Bus,7231,9142,6,Goibibo,Sunny,Medium Budget,Medium Trip,6,Highly Satisfied,09-03-2024
2872,7968,Business,Business,Group,Train,2184,11800,2,Booking.com,Rainy,Luxury,Long Trip,5,Unsatisfied,04-06-2024
4760,7383,Leisure,Leisure,Family,Car,23492,28731,4,,Cold,Medium Budget,Medium Trip,10,Neutral,06-11-2025
4853,8529,Adventure,Business,Group,Cab,25663,30674,10,,Windy,Luxury,Long Trip,6,Highly Satisfied,10-10-2025
6470,9116,Religious,Adventure,Group,Bus,6641,14119,7,Yatra,Hot,Luxury,Medium Trip,9,Satisfied,20-11-2024
2567,9109,Family,Religious,Couple,Cab,42457,44871,6,,Cold,Luxury,Long Trip,1,Neutral,30-07-2024
6383,6559,Leisure,Honeymoon,Couple,Car,35674,37841,8,Yatra,Pleasant,Low Budget,Short Trip,8,Highly Satisfied,14-05-2024
572,5026,Religious,Adventure,Solo,Flight,23581,31638,6,Cleartrip,Sunny,Medium Budget,Long Trip,7,Unsatisfied,15-02-2025
5272,8188,Family,Honeymoon,Couple,Bus,26333,32732,6,,Cold,Luxury,Long Trip,5,Unsatisfied,15-05-2024
636,5183,Business,Adventure,Couple,Train,51216,56188,3,,Pleasant,Medium Budget,Medium Trip,9,Neutral,15-11-2024
6202,7475,Family,Family,Group,Train,59927,68934,3,Cleartrip,Windy,Luxury,Short Trip,7,Unsatisfied,19-03-2024
1013,6102,Religious,Honeymoon,Couple,Train,59824,64123,3,Goibibo,Sunny,Low Budget,Short Trip,8,Satisfied,14-09-2025
1968,9147,Family,Religious,Family,Car,6943,10969,9,Goibibo,Rainy,Medium Budget,Long Trip,7,Unsatisfied,07-04-2024
3598,5107,Family,Honeymoon,Family,Train,48008,56019,2,,Windy,Luxury,Long Trip,1,Neutral,03-06-2024
2624,8347,Family,Business,Solo,Bus,34684,40078,5,MakeMyTrip,Sunny,Luxury,Long Trip,3,Unsatisfied,10-07-2024
2020,7784,Adventure,Adventure,Solo,Car,10121,18932,2,Booking.com,Pleasant,Medium Budget,Long Trip,2,Satisfied,23-10-2024
3225,7024,Business,Family,Solo,Car,47404,48913,2,,Cold,Low Budget,Medium Trip,7,Highly Satisfied,22-03-2025
4362,7510,Religious,Religious,Family,Car,19241,28876,9,Yatra,Hot,Low Budget,Short Trip,10,Unsatisfied,14-12-2025
6471,8798,Leisure,Family,Group,Car,27256,36291,3,Yatra,Hot,Medium Budget,Long Trip,1,Neutral,09-12-2024
7204,5063,Business,Business,Group,Flight,24434,34169,4,Cleartrip,Pleasant,Medium Budget,Short Trip,8,Highly Satisfied,26-06-2024
4465,7296,Adventure,Adventure,Family,Flight,30966,40019,10,MakeMyTrip,Pleasant,Medium Budget,Long Trip,8,Satisfied,13-08-2025
1318,8508,Business,Leisure,Solo,Train,45196,52237,5,Booking.com,Rainy,Low Budget,Short Trip,5,Highly Satisfied,29-07-2025
5502,8238,Religious,Religious,Family,Car,6760,9889,5,,Hot,Luxury,Short Trip,3,Neutral,16-10-2025
5332,7888,Leisure,Business,Family,Flight,21924,29520,7,Booking.com,Windy,Luxury,Short Trip,6,Unsatisfied,06-06-2025
3808,6902,Business,Business,Solo,Cab,23667,33242,2,Cleartrip,Sunny,Medium Budget,Short Trip,6,Unsatisfied,11-02-2024
3030,8548,Business,Religious,Solo,Car,59915,60448,4,Yatra,Cold,Low Budget,Long Trip,9,Unsatisfied,04-02-2024
748,8912,Business,Religious,Couple,Flight,49639,56377,10,Cleartrip,Windy,Low Budget,Long Trip,7,Satisfied,06-09-2024
5295,7318,Leisure,Honeymoon,Group,Flight,5889,9568,5,MakeMyTrip,Sunny,Luxury,Short Trip,5,Neutral,26-01-2025
3060,6990,Religious,Family,Solo,Cab,14953,19427,4,Cleartrip,Windy,Low Budget,Medium Trip,1,Neutral,10-10-2024
3012,5484,Religious,Family,Couple,Bus,53833,54827,2,Goibibo,Pleasant,Medium Budget,Medium Trip,8,Satisfied,07-11-2024
6531,6146,Family,Business,Couple,Car,39154,42431,9,Booking.com,Hot,Medium Budget,Medium Trip,8,Satisfied,02-05-2024
1322,9350,Business,Adventure,Solo,Flight,32284,37616,7,,Cold,Medium Budget,Medium Trip,9,Unsatisfied,01-01-2024
6935,8772,Leisure,Adventure,Solo,Bus,54384,58127,10,Goibibo,Cold,Low Budget,Long Trip,4,Unsatisfied,31-07-2024
2568,9222,Leisure,Family,Couple,Bus,2203,5311,7,MakeMyTrip,Cold,Luxury,Short Trip,5,Unsatisfied,06-06-2025
1476,9557,Adventure,Honeymoon,Couple,Train,23582,25942,8,Goibibo,Windy,Luxury,Long Trip,1,Unsatisfied,03-10-2025
3206,9784,Religious,Honeymoon,Couple,Flight,57455,59624,3,MakeMyTrip,Sunny,Luxury,Short Trip,2,Neutral,10-12-2024
1249,8368,Leisure,Business,Solo,Cab,21716,28112,1,MakeMyTrip,Windy,Luxury,Medium Trip,3,Satisfied,11-04-2025
4345,8721,Religious,Religious,Solo,Flight,45056,54463,2,Goibibo,Cold,Medium Budget,Medium Trip,8,Unsatisfied,17-08-2025
1518,6910,Religious,Religious,Group,Bus,19370,21509,4,Yatra,Rainy,Luxury,Short Trip,6,Neutral,27-01-2025
6844,6402,Religious,Religious,Group,Car,5316,9924,10,Yatra,Cold,Medium Budget,Short Trip,5,Highly Satisfied,29-10-2025
7087,5156,Leisure,Religious,Group,Cab,10985,12019,7,Cleartrip,Sunny,Medium Budget,Long Trip,5,Satisfied,18-03-2024
3979,6812,Religious,Adventure,Couple,Bus,36296,43578,3,Booking.com,Pleasant,Medium Budget,Medium Trip,9,Highly Satisfied,19-10-2024
1074,7933,Family,Honeymoon,Group,Car,14192,23863,5,Goibibo,Sunny,Luxury,Long Trip,6,Satisfied,18-04-2024
3747,9868,Religious,Family,Solo,Flight,9280,13823,9,Goibibo,Windy,Low Budget,Long Trip,6,Highly Satisfied,08-10-2024
7026,6949,Religious,Leisure,Solo,Bus,16722,19519,4,Yatra,Cold,Medium Budget,Short Trip,1,Unsatisfied,26-07-2025
3454,6619,Business,Business,Couple,Car,30739,35372,10,Booking.com,Hot,Medium Budget,Short Trip,10,Satisfied,15-06-2024
4689,8349,Business,Business,Couple,Bus,46404,52194,7,MakeMyTrip,Hot,Low Budget,Long Trip,4,Unsatisfied,14-01-2024
6049,8458,Business,Honeymoon,Solo,Car,26421,33407,10,Yatra,Rainy,Medium Budget,Long Trip,7,Satisfied,12-07-2024
1854,8944,Family,Business,Family,Cab,54022,58807,8,MakeMyTrip,Rainy,Luxury,Long Trip,9,Satisfied,10-06-2024
3488,9329,Religious,Religious,Family,Car,41663,45994,7,Yatra,Cold,Luxury,Short Trip,5,Unsatisfied,01-09-2025
218,7699,Family,Adventure,Couple,Train,11356,12536,7,Goibibo,Sunny,Luxury,Medium Trip,5,Neutral,31-03-2024
5568,5092,Adventure,Business,Family,Train,56392,65479,1,Yatra,Windy,Medium Budget,Long Trip,1,Unsatisfied,06-01-2025
1903,6596,Adventure,Adventure,Group,Flight,19911,26583,8,Yatra,Rainy,Low Budget,Short Trip,7,Satisfied,31-05-2024
4392,7731,Business,Business,Solo,Train,47904,51885,4,MakeMyTrip,Windy,Luxury,Short Trip,8,Highly Satisfied,31-03-2025
1412,7491,Leisure,Honeymoon,Solo,Train,17840,25202,9,,Cold,Medium Budget,Medium Trip,8,Satisfied,27-09-2024
3012,9686,Religious,Leisure,Family,Bus,25273,30230,5,Yatra,Windy,Luxury,Short Trip,3,Neutral,14-10-2024
4107,6292,Leisure,Business,Couple,Cab,55781,57613,9,Goibibo,Cold,Luxury,Short Trip,8,Unsatisfied,23-12-2023
3002,9240,Adventure,Adventure,Solo,Train,48325,57246,10,Yatra,Pleasant,Luxury,Medium Trip,7,Highly Satisfied,10-04-2024
1374,8082,Leisure,Business,Group,Bus,42771,43428,8,Yatra,Sunny,Luxury,Short Trip,9,Unsatisfied,16-01-2024
4823,8778,Family,Leisure,Group,Cab,47304,55127,2,,Cold,Low Budget,Medium Trip,5,Highly Satisfied,08-02-2025
1594,6448,Leisure,Family,Couple,Cab,17969,26548,5,MakeMyTrip,Hot,Low Budget,Long Trip,6,Satisfied,13-02-2025
6948,7473,Business,Adventure,Family,Bus,11606,17995,5,Yatra,Pleasant,Medium Budget,Short Trip,10,Unsatisfied,13-11-2025
4057,7042,Leisure,Business,Group,Cab,17756,22061,8,Cleartrip,Cold,Low Budget,Long Trip,8,Satisfied,29-04-2024
6803,7613,Business,Business,Couple,Bus,10549,15756,1,Goibibo,Rainy,Luxury,Long Trip,9,Highly Satisfied,10-04-2024
6772,9193,Adventure,Religious,Solo,Bus,24164,30216,10,,Windy,Medium Budget,Short Trip,5,Unsatisfied,30-10-2024
625,6968,Business,Religious,Couple,Flight,32865,37873,5,Cleartrip,Pleasant,Medium Budget,Short Trip,4,Satisfied,13-04-2025
1769,5907,Business,Business,Couple,Train,54997,61262,2,Booking.com,Cold,Low Budget,Short Trip,9,Unsatisfied,01-11-2025
6008,5494,Leisure,Honeymoon,Couple,Train,3434,4926,6,MakeMyTrip,Cold,Luxury,Short Trip,8,Highly Satisfied,23-01-2025
3798,6194,Family,Business,Couple,Train,38074,39932,7,Goibibo,Pleasant,Low Budget,Short Trip,6,Unsatisfied,17-10-2024
4107,7818,Leisure,Honeymoon,Solo,Flight,28638,30768,10,,Windy,Low Budget,Medium Trip,9,Neutral,24-08-2025
1095,6261,Religious,Adventure,Solo,Train,50006,55473,9,Cleartrip,Windy,Medium Budget,Short Trip,3,Satisfied,11-02-2025
4697,9650,Adventure,Adventure,Group,Flight,41952,51064,8,,Hot,Luxury,Medium Trip,6,Unsatisfied,21-12-2023
4011,8061,Adventure,Adventure,Couple,Bus,44621,54502,4,MakeMyTrip,Cold,Luxury,Short Trip,1,Neutral,30-03-2024
1248,5523,Family,Honeymoon,Family,Bus,35418,38238,5,,Cold,Low Budget,Short Trip,9,Unsatisfied,08-05-2024
5482,7259,Business,Honeymoon,Group,Bus,2431,7558,9,Booking.com,Windy,Medium Budget,Short Trip,8,Highly Satisfied,01-05-2025
4580,9711,Adventure,Adventure,Group,Train,47351,52627,6,Booking.com,Cold,Luxury,Long Trip,7,Neutral,01-05-2025
129,6663,Business,Leisure,Solo,Bus,15714,18537,1,Goibibo,Pleasant,Medium Budget,Long Trip,9,Unsatisfied,13-01-2024
5528,9220,Business,Family,Group,Cab,38155,44658,9,,Cold,Medium Budget,Short Trip,4,Neutral,29-02-2024
1016,5960,Business,Leisure,Couple,Car,34044,35337,6,Booking.com,Rainy,Low Budget,Long Trip,7,Unsatisfied,19-09-2025
3327,5853,Family,Business,Solo,Cab,19617,24843,4,MakeMyTrip,Hot,Low Budget,Short Trip,2,Neutral,07-02-2024
933,6900,Family,Adventure,Family,Bus,22185,24232,1,MakeMyTrip,Cold,Luxury,Short Trip,10,Highly Satisfied,18-07-2024
4927,5337,Leisure,Adventure,Family,Flight,43574,48324,3,Yatra,Windy,Medium Budget,Short Trip,8,Unsatisfied,24-03-2024
